configuration,complete,dimension,value,nominal_conditions,seed,mean_coverage,macro_F1,MAE,macro_F1_mean,MAE_mean
W2-bN-m02,True,rate,0.7,24,17,0.9720695970695972,0.5640663699360013,0.639286697983329,0.5739722225089823,0.6308050450854478
W2-bN-m02,True,rate,0.7,24,29,0.9720695970695972,0.5728532797315465,0.6247787415884839,0.5739722225089823,0.6308050450854478
W2-bN-m02,True,rate,0.7,24,43,0.9720695970695972,0.584997017859399,0.6283496956845301,0.5739722225089823,0.6308050450854478
W2-bN-m02,True,position,back,24,17,0.9787660256410257,0.5638574665724165,0.6294823563483798,0.572833345695288,0.6179397213843077
W2-bN-m02,True,position,back,24,29,0.9787660256410257,0.5705418591884582,0.6149955519602092,0.572833345695288,0.6179397213843077
W2-bN-m02,True,position,back,24,43,0.9787660256410257,0.5841007113249891,0.6093412558443344,0.572833345695288,0.6179397213843077
W2-bN-m02,True,position,front,24,17,0.9787660256410257,0.5593502943403894,0.6337438723690673,0.5709327219123911,0.6225109539261907
W2-bN-m02,True,position,front,24,29,0.9787660256410257,0.5699673453409386,0.6151781368671003,0.5709327219123911,0.6225109539261907
W2-bN-m02,True,position,front,24,43,0.9787660256410257,0.583480526055845,0.6186108525424047,0.5709327219123911,0.6225109539261907
W2-bN-m02,True,position,middle,24,17,0.9787660256410257,0.5723238601444584,0.6244307159063033,0.58303881922991,0.6130100366572973
W2-bN-m02,True,position,middle,24,29,0.9787660256410257,0.5824049346450014,0.603943201175596,0.58303881922991,0.6130100366572973
W2-bN-m02,True,position,middle,24,43,0.9787660256410257,0.5943876629002703,0.6106561928899925,0.58303881922991,0.6130100366572973
W2-bN-m02,True,position,random,24,17,0.9787660256410257,0.5683814907936038,0.6273944786988287,0.578514404821367,0.6160904933160638
W2-bN-m02,True,position,random,24,29,0.9787660256410257,0.5762717999964634,0.6082468758429499,0.578514404821367,0.6160904933160638
W2-bN-m02,True,position,random,24,43,0.9787660256410257,0.5908899236740339,0.6126301254064127,0.578514404821367,0.6160904933160638
W2-bN-zero,True,modality,A,16,17,0.992445054945055,0.5790477607245779,0.6209392651558735,0.5956181294504335,0.6068303743637028
W2-bN-zero,True,modality,A,16,29,0.992445054945055,0.5965320251852575,0.5974292152692354,0.5956181294504335,0.6068303743637028
W2-bN-zero,True,modality,A,16,43,0.992445054945055,0.6112746024414651,0.6021226426659995,0.5956181294504335,0.6068303743637028
W2-bN-zero,True,modality,AV,16,17,0.9625686813186813,0.5768320874418263,0.6212050392001708,0.5934097814867382,0.6067814450106752
W2-bN-zero,True,modality,AV,16,29,0.9625686813186813,0.5929054530654394,0.5971446165597264,0.5934097814867382,0.6067814450106752
W2-bN-zero,True,modality,AV,16,43,0.9625686813186813,0.6104918039529487,0.6019946792721285,0.5934097814867382,0.6067814450106752
W2-bN-zero,True,modality,T,16,17,1.0,0.5721506752454613,0.6368276355517678,0.5830936387939669,0.6286810024438408
W2-bN-zero,True,modality,T,16,29,1.0,0.5818103851894861,0.624781217495563,0.5830936387939669,0.6286810024438408
W2-bN-zero,True,modality,T,16,43,1.0,0.5953198559469534,0.6244341542841916,0.5830936387939669,0.6286810024438408
W2-bN-zero,True,modality,TA,16,17,0.992445054945055,0.5723612614888471,0.6379244953654645,0.5814003565860322,0.628974096374236
W2-bN-zero,True,modality,TA,16,29,0.992445054945055,0.5787358534042972,0.6249466225469201,0.5814003565860322,0.628974096374236
W2-bN-zero,True,modality,TA,16,43,0.992445054945055,0.5931039548649523,0.6240511712103232,0.5814003565860322,0.628974096374236
W2-bN-zero,True,modality,TV,16,17,0.9625686813186813,0.5706734350051299,0.6349007849387621,0.5816636511967204,0.626598125140435
W2-bN-zero,True,modality,TV,16,29,0.9625686813186813,0.5791966761947855,0.622185392336984,0.5816636511967204,0.626598125140435
W2-bN-zero,True,modality,TV,16,43,0.9625686813186813,0.5951208423902457,0.622708198145559,0.5816636511967204,0.626598125140435
W2-bN-zero,True,modality,V,16,17,0.9625686813186813,0.5787829571293337,0.6207799147718299,0.5945517878085601,0.6064617645928997
W2-bN-zero,True,modality,V,16,29,0.9625686813186813,0.5931190962926107,0.5970585845603543,0.5945517878085601,0.6064617645928997
W2-bN-zero,True,modality,V,16,43,0.9625686813186813,0.611753310003736,0.6015467944465148,0.5945517878085601,0.6064617645928997
W2-bN-zero,True,rate,0.1,24,17,0.9809981684981685,0.5783346914148657,0.6227398782530811,0.5925915685879554,0.6090339760419367
W2-bN-zero,True,rate,0.1,24,29,0.9809981684981685,0.5921718654103857,0.6011535365925985,0.5925915685879554,0.6090339760419367
W2-bN-zero,True,rate,0.1,24,43,0.9809981684981685,0.6072681489386148,0.6032085132801301,0.5925915685879554,0.6090339760419367
W2-bN-zero,True,rate,0.3,24,17,0.9809981684981685,0.5784999877628155,0.6251003507377024,0.5930601069731017,0.6125917259254778
W2-bN-zero,True,rate,0.3,24,29,0.9809981684981685,0.5918674014414013,0.6055166786971088,0.5930601069731017,0.6125917259254778
W2-bN-zero,True,rate,0.3,24,43,0.9809981684981685,0.6088129317150884,0.6071581483416223,0.5930601069731017,0.6125917259254778
W2-bN-zero,True,rate,0.5,24,17,0.9809981684981685,0.5741178233256145,0.6279244963484666,0.5870561922559309,0.6171204582309975
W2-bN-zero,True,rate,0.5,24,29,0.9809981684981685,0.5844454862218361,0.6109148089676643,0.5870561922559309,0.6171204582309975
W2-bN-zero,True,rate,0.5,24,43,0.9809981684981685,0.6026052672203422,0.6125220693768617,0.5870561922559309,0.6171204582309975
W2-bN-zero,True,rate,0.7,24,17,0.9720695970695972,0.5689462821868218,0.639286697983329,0.5804503623979794,0.6308050450854478
W2-bN-zero,True,rate,0.7,24,29,0.9720695970695972,0.5797149064809611,0.6247787415884839,0.5804503623979794,0.6308050450854478
W2-bN-zero,True,rate,0.7,24,43,0.9720695970695972,0.5926898985261553,0.6283496956845301,0.5804503623979794,0.6308050450854478
W2-bN-zero,True,position,back,24,17,0.9787660256410257,0.5724019378539557,0.6294823563483798,0.584402735308933,0.6179397213843077
W2-bN-zero,True,position,back,24,29,0.9787660256410257,0.5826567994700482,0.6149955519602092,0.584402735308933,0.6179397213843077
W2-bN-zero,True,position,back,24,43,0.9787660256410257,0.5981494686027952,0.6093412558443344,0.584402735308933,0.6179397213843077
W2-bN-zero,True,position,front,24,17,0.9787660256410257,0.5714621161604002,0.6337438723690673,0.5858660085539901,0.6225109539261907
W2-bN-zero,True,position,front,24,29,0.9787660256410257,0.5836813593532887,0.6151781368671003,0.5858660085539901,0.6225109539261907
W2-bN-zero,True,position,front,24,43,0.9787660256410257,0.6024545501482812,0.6186108525424047,0.5858660085539901,0.6225109539261907
W2-bN-zero,True,position,middle,24,17,0.9787660256410257,0.5796415450276091,0.6244307159063033,0.5936477927220757,0.6130100366572973
W2-bN-zero,True,position,middle,24,29,0.9787660256410257,0.5936902784688695,0.603943201175596,0.5936477927220757,0.6130100366572973
W2-bN-zero,True,position,middle,24,43,0.9787660256410257,0.6076115546697486,0.6106561928899925,0.5936477927220757,0.6130100366572973
W2-bN-zero,True,position,random,24,17,0.9787660256410257,0.5763931856481525,0.6273944786988287,0.5892416936299687,0.6160904933160638
W2-bN-zero,True,position,random,24,29,0.9787660256410257,0.5881712222623778,0.6082468758429499,0.5892416936299687,0.6160904933160638
W2-bN-zero,True,position,random,24,43,0.9787660256410257,0.6031606729793758,0.6126301254064127,0.5892416936299687,0.6160904933160638
W2-bN-p02,True,modality,A,16,17,0.992445054945055,0.5894805519008214,0.6209392651558735,0.5983053383137603,0.6068303743637028
W2-bN-p02,True,modality,A,16,29,0.992445054945055,0.5999642983341708,0.5974292152692354,0.5983053383137603,0.6068303743637028
W2-bN-p02,True,modality,A,16,43,0.992445054945055,0.6054711647062888,0.6021226426659995,0.5983053383137603,0.6068303743637028
W2-bN-p02,True,modality,AV,16,17,0.9625686813186813,0.588957628555979,0.6212050392001708,0.5972035247525053,0.6067814450106752
W2-bN-p02,True,modality,AV,16,29,0.9625686813186813,0.5990925899769828,0.5971446165597264,0.5972035247525053,0.6067814450106752
W2-bN-p02,True,modality,AV,16,43,0.9625686813186813,0.603560355724554,0.6019946792721285,0.5972035247525053,0.6067814450106752
W2-bN-p02,True,modality,T,16,17,1.0,0.575690592528418,0.6368276355517678,0.5859956374815469,0.6286810024438408
W2-bN-p02,True,modality,T,16,29,1.0,0.5856086170648903,0.624781217495563,0.5859956374815469,0.6286810024438408
W2-bN-p02,True,modality,T,16,43,1.0,0.5966877028513324,0.6244341542841916,0.5859956374815469,0.6286810024438408
W2-bN-p02,True,modality,TA,16,17,0.992445054945055,0.5712254259249073,0.6379244953654645,0.5836977978401512,0.628974096374236
W2-bN-p02,True,modality,TA,16,29,0.992445054945055,0.5844420117917973,0.6249466225469201,0.5836977978401512,0.628974096374236
W2-bN-p02,True,modality,TA,16,43,0.992445054945055,0.595425955803749,0.6240511712103232,0.5836977978401512,0.628974096374236
W2-bN-p02,True,modality,TV,16,17,0.9625686813186813,0.5749593338053721,0.6349007849387621,0.5845162513551975,0.626598125140435
W2-bN-p02,True,modality,TV,16,29,0.9625686813186813,0.5830812707276608,0.622185392336984,0.5845162513551975,0.626598125140435
W2-bN-p02,True,modality,TV,16,43,0.9625686813186813,0.5955081495325594,0.622708198145559,0.5845162513551975,0.626598125140435
W2-bN-p02,True,modality,V,16,17,0.9625686813186813,0.5887085615791591,0.6207799147718299,0.5968762524319652,0.6064617645928997
W2-bN-p02,True,modality,V,16,29,0.9625686813186813,0.6002802441611922,0.5970585845603543,0.5968762524319652,0.6064617645928997
W2-bN-p02,True,modality,V,16,43,0.9625686813186813,0.6016399515555445,0.6015467944465148,0.5968762524319652,0.6064617645928997
W2-bN-p02,True,rate,0.1,24,17,0.9809981684981685,0.5862457427851091,0.6227398782530811,0.5955182419384676,0.6090339760419367
W2-bN-p02,True,rate,0.1,24,29,0.9809981684981685,0.5971192542744974,0.6011535365925985,0.5955182419384676,0.6090339760419367
W2-bN-p02,True,rate,0.1,24,43,0.9809981684981685,0.603189728755796,0.6032085132801301,0.5955182419384676,0.6090339760419367
W2-bN-p02,True,rate,0.3,24,17,0.9809981684981685,0.58579690833834,0.6251003507377024,0.5961987925764833,0.6125917259254778
W2-bN-p02,True,rate,0.3,24,29,0.9809981684981685,0.5981058057887753,0.6055166786971088,0.5961987925764833,0.6125917259254778
W2-bN-p02,True,rate,0.3,24,43,0.9809981684981685,0.6046936636023349,0.6071581483416223,0.5961987925764833,0.6125917259254778
W2-bN-p02,True,rate,0.5,24,17,0.9809981684981685,0.5811616984170571,0.6279244963484666,0.5910886645004345,0.6171204582309975
W2-bN-p02,True,rate,0.5,24,29,0.9809981684981685,0.5917703808085265,0.6109148089676643,0.5910886645004345,0.6171204582309975
W2-bN-p02,True,rate,0.5,24,43,0.9809981684981685,0.6003339142757199,0.6125220693768617,0.5910886645004345,0.6171204582309975
W2-bN-p02,True,rate,0.7,24,17,0.9720695970695972,0.572810379989265,0.639286697983329,0.5815908357680322,0.6308050450854478
W2-bN-p02,True,rate,0.7,24,29,0.9720695970695972,0.581317247165997,0.6247787415884839,0.5815908357680322,0.6308050450854478
W2-bN-p02,True,rate,0.7,24,43,0.9720695970695972,0.5906448801488345,0.6283496956845301,0.5815908357680322,0.6308050450854478
W2-bN-p02,True,position,back,24,17,0.9787660256410257,0.5791168706531274,0.6294823563483798,0.5891014155960957,0.6179397213843077
W2-bN-p02,True,position,back,24,29,0.9787660256410257,0.5880434315566047,0.6149955519602092,0.5891014155960957,0.6179397213843077
W2-bN-p02,True,position,back,24,43,0.9787660256410257,0.6001439445785554,0.6093412558443344,0.5891014155960957,0.6179397213843077
W2-bN-p02,True,position,front,24,17,0.9787660256410257,0.5796773946547596,0.6337438723690673,0.5910242913958964,0.6225109539261907
W2-bN-p02,True,position,front,24,29,0.9787660256410257,0.592241664239444,0.6151781368671003,0.5910242913958964,0.6225109539261907
W2-bN-p02,True,position,front,24,43,0.9787660256410257,0.6011538152934857,0.6186108525424047,0.5910242913958964,0.6225109539261907
W2-bN-p02,True,position,middle,24,17,0.9787660256410257,0.585042154722264,0.6244307159063033,0.592703564878462,0.6130100366572973
W2-bN-p02,True,position,middle,24,29,0.9787660256410257,0.5949141191723429,0.603943201175596,0.592703564878462,0.6130100366572973
W2-bN-p02,True,position,middle,24,43,0.9787660256410257,0.5981544207407791,0.6106561928899925,0.592703564878462,0.6130100366572973
W2-bN-p02,True,position,random,24,17,0.9787660256410257,0.5821783094996201,0.6273944786988287,0.5915672629129634,0.6160904933160638
W2-bN-p02,True,position,random,24,29,0.9787660256410257,0.5931134730694045,0.6082468758429499,0.5915672629129634,0.6160904933160638
W2-bN-p02,True,position,random,24,43,0.9787660256410257,0.5994100061698654,0.6126301254064127,0.5915672629129634,0.6160904933160638
W2-bN-p04,True,modality,A,16,17,0.992445054945055,0.5964336479731956,0.6209392651558735,0.6035872231398131,0.6068303743637028
W2-bN-p04,True,modality,A,16,29,0.992445054945055,0.6062179689875308,0.5974292152692354,0.6035872231398131,0.6068303743637028
W2-bN-p04,True,modality,A,16,43,0.992445054945055,0.6081100524587127,0.6021226426659995,0.6035872231398131,0.6068303743637028
W2-bN-p04,True,modality,AV,16,17,0.9625686813186813,0.5931860443269443,0.6212050392001708,0.6024735130675993,0.6067814450106752
W2-bN-p04,True,modality,AV,16,29,0.9625686813186813,0.6060098748995602,0.5971446165597264,0.6024735130675993,0.6067814450106752
W2-bN-p04,True,modality,AV,16,43,0.9625686813186813,0.6082246199762934,0.6019946792721285,0.6024735130675993,0.6067814450106752
W2-bN-p04,True,modality,T,16,17,1.0,0.5756531731271189,0.6368276355517678,0.5842484805355291,0.6286810024438408
W2-bN-p04,True,modality,T,16,29,1.0,0.5864023650323981,0.624781217495563,0.5842484805355291,0.6286810024438408
W2-bN-p04,True,modality,T,16,43,1.0,0.5906899034470704,0.6244341542841916,0.5842484805355291,0.6286810024438408
W2-bN-p04,True,modality,TA,16,17,0.992445054945055,0.5771057567166027,0.6379244953654645,0.5839748832630571,0.628974096374236
W2-bN-p04,True,modality,TA,16,29,0.992445054945055,0.5856052733546772,0.6249466225469201,0.5839748832630571,0.628974096374236
W2-bN-p04,True,modality,TA,16,43,0.992445054945055,0.5892136197178915,0.6240511712103232,0.5839748832630571,0.628974096374236
W2-bN-p04,True,modality,TV,16,17,0.9625686813186813,0.574327674201641,0.6349007849387621,0.5848722136307124,0.626598125140435
W2-bN-p04,True,modality,TV,16,29,0.9625686813186813,0.5884400531954627,0.622185392336984,0.5848722136307124,0.626598125140435
W2-bN-p04,True,modality,TV,16,43,0.9625686813186813,0.5918489134950334,0.622708198145559,0.5848722136307124,0.626598125140435
W2-bN-p04,True,modality,V,16,17,0.9625686813186813,0.5953044946359539,0.6207799147718299,0.6027029851339022,0.6064617645928997
W2-bN-p04,True,modality,V,16,29,0.9625686813186813,0.6066778587496405,0.5970585845603543,0.6027029851339022,0.6064617645928997
W2-bN-p04,True,modality,V,16,43,0.9625686813186813,0.6061266020161121,0.6015467944465148,0.6027029851339022,0.6064617645928997
W2-bN-p04,True,rate,0.1,24,17,0.9809981684981685,0.5940884853813971,0.6227398782530811,0.6014092521920847,0.6090339760419367
W2-bN-p04,True,rate,0.1,24,29,0.9809981684981685,0.604759300676717,0.6011535365925985,0.6014092521920847,0.6090339760419367
W2-bN-p04,True,rate,0.1,24,43,0.9809981684981685,0.6053799705181401,0.6032085132801301,0.6014092521920847,0.6090339760419367
W2-bN-p04,True,rate,0.3,24,17,0.9809981684981685,0.5932285368708409,0.6251003507377024,0.6011203974526622,0.6125917259254778
W2-bN-p04,True,rate,0.3,24,29,0.9809981684981685,0.6047433794117204,0.6055166786971088,0.6011203974526622,0.6125917259254778
W2-bN-p04,True,rate,0.3,24,43,0.9809981684981685,0.6053892760754253,0.6071581483416223,0.6011203974526622,0.6125917259254778
W2-bN-p04,True,rate,0.5,24,17,0.9809981684981685,0.5826163655987985,0.6279244963484666,0.5914708750329912,0.6171204582309975
W2-bN-p04,True,rate,0.5,24,29,0.9809981684981685,0.5947598012426069,0.6109148089676643,0.5914708750329912,0.6171204582309975
W2-bN-p04,True,rate,0.5,24,43,0.9809981684981685,0.5970364582575683,0.6125220693768617,0.5914708750329912,0.6171204582309975
W2-bN-p04,True,rate,0.7,24,17,0.9720695970695972,0.5714071394699346,0.639286697983329,0.5805723411693374,0.6308050450854478
W2-bN-p04,True,rate,0.7,24,29,0.9720695970695972,0.5819731148151354,0.6247787415884839,0.5805723411693374,0.6308050450854478
W2-bN-p04,True,rate,0.7,24,43,0.9720695970695972,0.5883367692229423,0.6283496956845301,0.5805723411693374,0.6308050450854478
W2-bN-p04,True,position,back,24,17,0.9787660256410257,0.5831911140488691,0.6294823563483798,0.5929810881068226,0.6179397213843077
W2-bN-p04,True,position,back,24,29,0.9787660256410257,0.5925323122928124,0.6149955519602092,0.5929810881068226,0.6179397213843077
W2-bN-p04,True,position,back,24,43,0.9787660256410257,0.603219837978786,0.6093412558443344,0.5929810881068226,0.6179397213843077
W2-bN-p04,True,position,front,24,17,0.9787660256410257,0.5879807563316873,0.6337438723690673,0.5972231811497465,0.6225109539261907
W2-bN-p04,True,position,front,24,29,0.9787660256410257,0.6010102465649848,0.6151781368671003,0.5972231811497465,0.6225109539261907
W2-bN-p04,True,position,front,24,43,0.9787660256410257,0.6026785405525675,0.6186108525424047,0.5972231811497465,0.6225109539261907
W2-bN-p04,True,position,middle,24,17,0.9787660256410257,0.5857594167318938,0.6244307159063033,0.591672311626775,0.6130100366572973
W2-bN-p04,True,position,middle,24,29,0.9787660256410257,0.5965326531221297,0.603943201175596,0.591672311626775,0.6130100366572973
W2-bN-p04,True,position,middle,24,43,0.9787660256410257,0.5927248650263015,0.6106561928899925,0.591672311626775,0.6130100366572973
W2-bN-p04,True,position,random,24,17,0.9787660256410257,0.5844092402085209,0.6273944786988287,0.5926962849637315,0.6160904933160638
W2-bN-p04,True,position,random,24,29,0.9787660256410257,0.5961603841662526,0.6082468758429499,0.5926962849637315,0.6160904933160638
W2-bN-p04,True,position,random,24,43,0.9787660256410257,0.5975192305164209,0.6126301254064127,0.5926962849637315,0.6160904933160638
