configuration,status,condition,target_modality_group,nominal_supported_window_fraction,position,random_replicates,eligible_count,total_count,coverage,CLEAN_ONCE_fallback_count,completed_seeds,macro_F1_mean,macro_F1_seed_sd_ddof1,MAE_mean,MAE_seed_sd_ddof1
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:random,TA,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.38533629010462495,0.021955095951902672,0.7741664622436663,0.0074747397564659535
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:front,TA,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.38533629010462495,0.021955095951902672,0.7741664622436663,0.0074747397564659535
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:middle,TA,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.38533629010462495,0.021955095951902672,0.7741664622436663,0.0074747397564659535
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:back,TA,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.38533629010462495,0.021955095951902672,0.7741664622436663,0.0074747397564659535
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:random,TA,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.38533629010462495,0.021955095951902672,0.7741664622436663,0.0074747397564659535
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:front,TA,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.38533629010462495,0.021955095951902672,0.7741664620389801,0.007474739140590058
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:middle,TA,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.38533629010462495,0.021955095951902672,0.7741664620389801,0.007474739140590058
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:back,TA,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.38533629010462495,0.021955095951902672,0.7741664620389801,0.007474739140590058
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:random,TA,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.38533629010462495,0.021955095951902672,0.7741664620389801,0.007474739140590058
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:front,TV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.3809155354404889,0.01597415321130412,0.7760414932687633,0.008153006078186299
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:middle,TV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3806525180770472,0.019905992386367984,0.7740708163040928,0.00729218026135817
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:back,TV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.3793913787757501,0.026940041656282113,0.7747966421457523,0.0076005906909296095
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:random,TV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.38471660473884445,0.02245406624449524,0.7741147475444872,0.008699586965141637
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:front,TV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.3694714254477048,0.020799551243896857,0.7818420941595713,0.009116085060153198
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:middle,TV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3718133572969644,0.02155163268656353,0.7759148118098099,0.007012650710147896
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:back,TV,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.3814210687669997,0.014450650780130142,0.778483250413999,0.006532739896798759
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:random,TV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.3758622889841438,0.02602130738608763,0.7776028336313544,0.00594045832787293
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:front,TV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.3725938706762939,0.024282803556677727,0.7882304599925692,0.010343184484322665
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:middle,TV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3697434119267542,0.013818714673366863,0.7778510563317008,0.007521262393503179
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:back,TV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.3818517883143468,0.010068837555142944,0.7832982547785029,0.008389436437079092
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:random,TV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.3802126406267637,0.014115824872606625,0.7765946260389618,0.008623399076199696
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:front,TV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.3735280543646511,0.012632415530711498,0.7871915030001274,0.007352097037473038
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:middle,TV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.37724927562080685,0.01631930756339686,0.7797648020869253,0.009079105645973395
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:back,TV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.3763622578609927,0.020635085784516047,0.7967799193414603,0.01100406872749314
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:random,TV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.3738822710498586,0.02038501218454338,0.7913756246217241,0.009601613150712925
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:front,AV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.3809155354404889,0.01597415321130412,0.7760414932687633,0.008153006078186299
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:middle,AV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3806525180770472,0.019905992386367984,0.7740708163040928,0.00729218026135817
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:back,AV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.3793913787757501,0.026940041656282113,0.7747966421457523,0.0076005906909296095
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:random,AV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.3826143012083089,0.01957381385213736,0.7757691247207132,0.008146848742630355
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:front,AV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.3694714254477048,0.020799551243896857,0.7818420941595713,0.009116085060153198
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:middle,AV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3718133572969644,0.02155163268656353,0.7759148118098099,0.007012650710147896
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:back,AV,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.3814210687669997,0.014450650780130142,0.778483250413999,0.006532739896798759
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:random,AV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.37714188010510324,0.02124381431953133,0.7780140117516541,0.007063323980735014
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:front,AV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.3725938706762939,0.024282803556677727,0.7882304599925692,0.010343184484322665
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:middle,AV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.3697434119267542,0.013818714673366863,0.7778510563317008,0.007521262393503179
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:back,AV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.3818517883143468,0.010068837555142944,0.7832982547785029,0.008389436437079092
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:random,AV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.3866764376132094,0.019012598317290096,0.7753633337457632,0.005467854051231713
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:front,AV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.3735280543646511,0.012632415530711498,0.7871915030001274,0.007352097037473038
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:middle,AV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.37724927562080685,0.01631930756339686,0.7797648020869253,0.009079105645973395
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:back,AV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.3763622578609927,0.020635085784516047,0.7967799193414603,0.01100406872749314
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:random,AV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.37527937421218144,0.01927847731281672,0.7892830765270827,0.007034775130732774
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:front,T,0.1,front,1,728,728,1.0,0,17;29;43,0.5828198781986534,0.013849399149054802,0.6322097728616727,0.013473130681688001
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:middle,T,0.1,middle,1,728,728,1.0,0,17;29;43,0.5900422643085882,0.0027902392351503184,0.6246892188764399,0.014285546874885495
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:back,T,0.1,back,1,728,728,1.0,0,17;29;43,0.5877920781352416,0.01141712636239084,0.6411007571043942,0.0162387784222595
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:random,T,0.1,random,3,728,728,1.0,0,17;29;43,0.5907604339022833,0.004987973159730825,0.6278806786216419,0.01444814842076162
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:front,T,0.3,front,1,728,728,1.0,0,17;29;43,0.5734767925704929,0.0033840045408281617,0.6454145122793756,0.01781772709068677
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:middle,T,0.3,middle,1,728,728,1.0,0,17;29;43,0.5997759384067186,0.0078081166158577645,0.6240798602643552,0.015145320001487975
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:back,T,0.3,back,1,728,728,1.0,0,17;29;43,0.5767908122872049,0.0022611077367699554,0.6427205680229235,0.019437297696257294
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:random,T,0.3,random,3,728,728,1.0,0,17;29;43,0.5796069448049148,0.0016953066417312128,0.6339176583123877,0.01435032335194825
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:front,T,0.5,front,1,728,728,1.0,0,17;29;43,0.5695544081532863,0.008698728359539276,0.6595920147648786,0.017541116308748664
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:middle,T,0.5,middle,1,728,728,1.0,0,17;29;43,0.5913702361841979,0.002016486114024085,0.6345492966197309,0.011383998880314022
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:back,T,0.5,back,1,728,728,1.0,0,17;29;43,0.5735188218528416,0.003929411259088416,0.6473496332234787,0.02194906805838486
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:random,T,0.5,random,3,728,728,1.0,0,17;29;43,0.5745378315798916,0.0028246279714282357,0.6409582122838052,0.01239351620154054
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:front,T,0.7,front,1,728,728,1.0,0,17;29;43,0.5732654612593041,0.0016322184604019008,0.6750755353509653,0.018344199271595186
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:middle,T,0.7,middle,1,728,728,1.0,0,17;29;43,0.580870319255688,0.0028643284032130586,0.6727771319023796,0.022432739758785403
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:back,T,0.7,back,1,728,728,1.0,0,17;29;43,0.5610656310111665,0.0019968693251406445,0.6641521508807693,0.01480477772581702
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:random,T,0.7,random,3,728,728,1.0,0,17;29;43,0.5771067419994034,0.002909097819925687,0.6701007020270877,0.0159227032084948
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:front,A,0.1,front,1,724,728,0.9945054945054945,4,17;29;43,0.589872836273312,0.013100230090623539,0.6281642901443368,0.012022371978332573
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:middle,A,0.1,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5916911149995238,0.012252411238900248,0.6277336709033109,0.01094822475026228
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:back,A,0.1,back,1,724,728,0.9945054945054945,4,17;29;43,0.5890794090152441,0.01058836777663508,0.628585229299757,0.010853789367627742
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:random,A,0.1,random,3,724,728,0.9945054945054945,4,17;29;43,0.5888175073611054,0.011814947814093408,0.6285983661811162,0.011213837663356254
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:front,A,0.3,front,1,724,728,0.9945054945054945,4,17;29;43,0.5934231089472234,0.005484888383020311,0.6325989800327093,0.010823186138352252
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:middle,A,0.3,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5924577401255876,0.013169105423099889,0.6324465828165757,0.010280175718326139
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:back,A,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.5891640882590864,0.006284735566085617,0.6339422357161492,0.00749090369513911
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:random,A,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.5944475903891578,0.007653904673653523,0.6337142354990406,0.009689469608289038
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:front,A,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.5926982395299861,0.00464795175333416,0.6380629378789694,0.008134642047116046
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:middle,A,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5894255122289312,0.005556106311551128,0.6373350858649336,0.011399939601519606
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:back,A,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.5866724859203548,0.002997557778165302,0.6379681248061108,0.008468926983303796
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:random,A,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.5891425557648131,0.005126328967422838,0.6368603662353379,0.009286859859992131
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:front,A,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.592161551081596,0.004902313211292776,0.6444216470793039,0.011629636063873532
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:middle,A,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.5827102931737151,0.0021279182183908244,0.6456627143349608,0.01355875157501857
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:back,A,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.5869515702803086,0.005831292146411555,0.6459686663283752,0.018561745499025478
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:random,A,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.588976931861183,0.007061506235429054,0.6479569459168064,0.017263460079325877
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:front,V,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.5870521073467333,0.011336128649517416,0.6280885091604326,0.011008933160969863
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:middle,V,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.588272171535786,0.00921802768805858,0.6276338282003406,0.01022087385489377
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:back,V,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.588804047718194,0.013252552715970901,0.6277545816116329,0.011073611051883514
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:random,V,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.5897809671063389,0.012515521078556299,0.6282649071128197,0.010468456909855388
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:front,V,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.5872462239222639,0.013065863756659378,0.6315050114642559,0.007958023424715207
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:middle,V,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5902763743293171,0.007071343238328278,0.6301355561262403,0.006763432352967945
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:back,V,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.5893857634098216,0.010947097376575612,0.6318419880926441,0.008071407812918483
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:random,V,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.5888918075144566,0.011434907855317202,0.6312698257673722,0.007252309516993155
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:front,V,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.5852420489504895,0.007811518184821779,0.6363515328736796,0.007885399138264141
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:middle,V,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5895493103678113,0.008241110927321688,0.632725126833562,0.007915570000859863
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:back,V,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.5886855277426362,0.015244111591331022,0.6349225808706837,0.006846441691331307
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:random,V,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.5870586061586814,0.009488797264030867,0.6352662199113203,0.007879032083983294
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:front,V,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.5834410801020331,0.0059048485492209654,0.6389009755377909,0.013378724229810228
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:middle,V,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.5851478583814083,0.006310642329575762,0.6396842080605197,0.013480164708226038
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:back,V,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.5905183197174432,0.006522365740806401,0.6409774691615068,0.011358714880397422
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:random,V,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.5874918603011942,0.008037145455859243,0.6406920086855222,0.013928817453457046
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:front,TA,0.1,front,1,724,728,0.9945054945054945,4,17;29;43,0.5801137167593381,0.01159650929592026,0.632085946597813,0.013505892175765696
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:middle,TA,0.1,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5862218242214928,0.0072266760604257204,0.6252827467568494,0.012456461362451947
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:back,TA,0.1,back,1,724,728,0.9945054945054945,4,17;29;43,0.5818846813781521,0.009968136404110185,0.640171907412638,0.01714461350386403
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:random,TA,0.1,random,3,724,728,0.9945054945054945,4,17;29;43,0.5898146902140208,0.004453171315008389,0.6290653744595275,0.014117015713672824
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:front,TA,0.3,front,1,724,728,0.9945054945054945,4,17;29;43,0.5744723248067537,0.0005365849813324335,0.6482440315922782,0.01580610421165628
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:middle,TA,0.3,middle,1,724,728,0.9945054945054945,4,17;29;43,0.6023633171169845,0.0037307268425807224,0.623991437599772,0.014459626894349186
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:back,TA,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.576290953257884,0.0017133970353852312,0.6474626053534253,0.017057156915477416
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:random,TA,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.593735931773745,0.001961623015207672,0.6340983489360249,0.013111848871115862
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:front,TA,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.5696918541790548,0.011124919435605292,0.664016501422615,0.01504082288444189
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:middle,TA,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5972711435642478,0.0020780814066822502,0.6335409189571329,0.01509638714876991
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:back,TA,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.5691840999085701,0.006711689143838463,0.6517042808752591,0.0181354071580419
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:random,TA,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.5792451045950894,0.0074297507796775054,0.6479356786875741,0.012490038076262132
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:front,TA,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.5714607531517152,0.00452054348688348,0.6784816163384902,0.019195438441109106
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:middle,TA,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.5848657174271393,0.003406021106235355,0.6668396155351403,0.01394490353153273
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:back,TA,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.5547880878721694,0.005561471833592545,0.6666294571070147,0.019009608414320044
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:random,TA,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.5623157270222728,0.0029398197420989415,0.6756926174518286,0.018664295862056448
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:front,TV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.5775242017543404,0.010322906201230844,0.6326013225966113,0.012587276575809858
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:middle,TV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5904864924726556,0.0017291862657317005,0.6248452210919966,0.012076299793488517
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:back,TV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.5848297624677637,0.009641271420064053,0.6396924152974791,0.017117133311504874
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:random,TV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.5854875726492424,0.005807341046151691,0.6255715166996849,0.012671900566027615
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:front,TV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.5766842526935437,0.007592490423283127,0.649304395238517,0.01621467302158798
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:middle,TV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5952548560014743,0.008189029292252726,0.6215448803974114,0.013053959920799833
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:back,TV,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.5807571837218605,0.007352055292053118,0.6462140260739747,0.014840209310999497
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:random,TV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.5832715216714426,0.002835557581279391,0.6316161268197295,0.0138099405999545
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:front,TV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.5734031998957677,0.006399377256435448,0.6624136169560125,0.01779268381598181
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:middle,TV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5931588152103563,0.0071529498016055714,0.6299360483322883,0.015615491136100099
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:back,TV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.5708424290008264,0.002961482552765035,0.6472699298006747,0.01501921683251089
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:random,TV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.5772437206000703,0.00930328049437271,0.6377080403430132,0.015193530371737866
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:front,TV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.5727269408227512,0.003737105639807705,0.6689556893872224,0.027831785544924603
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:middle,TV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.5809161431334849,0.004435818307277514,0.6554391556682752,0.020827328924024006
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:back,TV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.5597718732841658,0.004107399048999556,0.6592781251223269,0.013638696429817439
C0-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:random,TV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.5660562055102286,0.007683729929182953,0.6683447830190775,0.02573044017721293
