configuration,status,condition,target_modality_group,nominal_supported_window_fraction,position,random_replicates,eligible_count,total_count,coverage,CLEAN_ONCE_fallback_count,seed,macro_F1,MAE
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:front,V,0.5,front,1,703,728,0.9656593406593407,25,29,0.36588876752059446,0.7845385412290272
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:front,V,0.5,front,1,703,728,0.9656593406593407,25,43,0.35236813261460925,0.7802398159382302
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:middle,V,0.5,middle,1,703,728,0.9656593406593407,25,17,0.38462085244403177,0.7861820201801742
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:middle,V,0.5,middle,1,703,728,0.9656593406593407,25,29,0.36730000927213974,0.7758105847623793
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:middle,V,0.5,middle,1,703,728,0.9656593406593407,25,43,0.3573093740640911,0.7715605640525489
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:back,V,0.5,back,1,703,728,0.9656593406593407,25,17,0.38811247765965246,0.7929582060463433
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:back,V,0.5,back,1,703,728,0.9656593406593407,25,29,0.3872058008007861,0.7790980805886927
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:back,V,0.5,back,1,703,728,0.9656593406593407,25,43,0.37023708648260173,0.7778384777004729
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:random,V,0.5,random,3,703,728,0.9656593406593407,25,17,0.3963209688102,0.7915950607172714
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:random,V,0.5,random,3,703,728,0.9656593406593407,25,29,0.37744604587325786,0.776181717787233
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:random,V,0.5,random,3,703,728,0.9656593406593407,25,43,0.3584020002356492,0.7753919317877864
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:front,V,0.7,front,1,694,728,0.9532967032967034,34,17,0.38330822571746664,0.7955754411129848
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:front,V,0.7,front,1,694,728,0.9532967032967034,34,29,0.3780102207320552,0.784155179710469
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:front,V,0.7,front,1,694,728,0.9532967032967034,34,43,0.35926571664443147,0.7818438881769287
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:middle,V,0.7,middle,1,694,728,0.9532967032967034,34,17,0.39146023547635284,0.7902461396759584
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:middle,V,0.7,middle,1,694,728,0.9532967032967034,34,29,0.3808608971825593,0.7743335261328177
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:middle,V,0.7,middle,1,694,728,0.9532967032967034,34,43,0.3594266942035085,0.7747147404519997
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:back,V,0.7,back,1,694,728,0.9532967032967034,34,17,0.39590680703678965,0.8093700316375771
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:back,V,0.7,back,1,694,728,0.9532967032967034,34,29,0.37839314867354834,0.7889994902308879
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:back,V,0.7,back,1,694,728,0.9532967032967034,34,43,0.3547868178726401,0.7919702361559158
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:random,V,0.7,random,3,694,728,0.9532967032967034,34,17,0.400841246483517,0.7947399968888198
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:random,V,0.7,random,3,694,728,0.9532967032967034,34,29,0.3780641507301072,0.779782301338109
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:random,V,0.7,random,3,694,728,0.9532967032967034,34,43,0.35739381615006877,0.7793048533625179
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:front,TA,0.1,front,1,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:front,TA,0.1,front,1,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:front,TA,0.1,front,1,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:middle,TA,0.1,middle,1,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:middle,TA,0.1,middle,1,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:middle,TA,0.1,middle,1,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:back,TA,0.1,back,1,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:back,TA,0.1,back,1,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:back,TA,0.1,back,1,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:random,TA,0.1,random,3,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:random,TA,0.1,random,3,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:random,TA,0.1,random,3,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:front,TA,0.3,front,1,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:front,TA,0.3,front,1,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:front,TA,0.3,front,1,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:middle,TA,0.3,middle,1,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:middle,TA,0.3,middle,1,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:middle,TA,0.3,middle,1,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:back,TA,0.3,back,1,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:back,TA,0.3,back,1,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:back,TA,0.3,back,1,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:random,TA,0.3,random,3,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:random,TA,0.3,random,3,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:random,TA,0.3,random,3,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:front,TA,0.5,front,1,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:front,TA,0.5,front,1,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:front,TA,0.5,front,1,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:middle,TA,0.5,middle,1,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:middle,TA,0.5,middle,1,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:middle,TA,0.5,middle,1,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:back,TA,0.5,back,1,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:back,TA,0.5,back,1,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:back,TA,0.5,back,1,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:random,TA,0.5,random,3,724,728,0.9945054945054945,4,17,0.4103916170594723,0.7826655979572403
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:random,TA,0.5,random,3,724,728,0.9945054945054945,4,29,0.36946210878823377,0.7712189134030928
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:random,TA,0.5,random,3,724,728,0.9945054945054945,4,43,0.37615514446616877,0.768614875370666
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:front,TA,0.7,front,1,718,728,0.9862637362637363,10,17,0.4103916170594723,0.7826655969645119
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:front,TA,0.7,front,1,718,728,0.9862637362637363,10,29,0.36946210878823377,0.7712189139148085
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:front,TA,0.7,front,1,718,728,0.9862637362637363,10,43,0.37615514446616877,0.76861487523762
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:middle,TA,0.7,middle,1,718,728,0.9862637362637363,10,17,0.4103916170594723,0.7826655969645119
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:middle,TA,0.7,middle,1,718,728,0.9862637362637363,10,29,0.36946210878823377,0.7712189139148085
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:middle,TA,0.7,middle,1,718,728,0.9862637362637363,10,43,0.37615514446616877,0.76861487523762
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:back,TA,0.7,back,1,718,728,0.9862637362637363,10,17,0.4103916170594723,0.7826655969645119
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:back,TA,0.7,back,1,718,728,0.9862637362637363,10,29,0.36946210878823377,0.7712189139148085
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:back,TA,0.7,back,1,718,728,0.9862637362637363,10,43,0.37615514446616877,0.76861487523762
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:random,TA,0.7,random,3,718,728,0.9862637362637363,10,17,0.4103916170594723,0.7826655969645119
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:random,TA,0.7,random,3,718,728,0.9862637362637363,10,29,0.36946210878823377,0.7712189139148085
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:random,TA,0.7,random,3,718,728,0.9862637362637363,10,43,0.37615514446616877,0.76861487523762
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:front,TV,0.1,front,1,703,728,0.9656593406593407,25,17,0.3990446364492166,0.7853083069456082
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:front,TV,0.1,front,1,703,728,0.9656593406593407,25,29,0.3689055913665442,0.7728454907993072
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:front,TV,0.1,front,1,703,728,0.9656593406593407,25,43,0.3747963785057058,0.7699706820613745
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:middle,TV,0.1,middle,1,703,728,0.9656593406593407,25,17,0.4036353501572994,0.7824416308440549
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:middle,TV,0.1,middle,1,703,728,0.9656593406593407,25,29,0.36946210878823377,0.770674706770908
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:middle,TV,0.1,middle,1,703,728,0.9656593406593407,25,43,0.36886009528560826,0.7690961112973157
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:back,TV,0.1,back,1,703,728,0.9656593406593407,25,17,0.40948363941211924,0.7832256125260316
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:back,TV,0.1,back,1,703,728,0.9656593406593407,25,29,0.35751826290119904,0.7726995427488313
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:back,TV,0.1,back,1,703,728,0.9656593406593407,25,43,0.371172234013932,0.7684647711623936
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:random,TV,0.1,random,3,703,728,0.9656593406593407,25,17,0.4104505526898407,0.7840446584680286
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:random,TV,0.1,random,3,703,728,0.9656593406593407,25,29,0.36910955174008026,0.7704652635388728
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:random,TV,0.1,random,3,703,728,0.9656593406593407,25,43,0.37458970978661243,0.7678343206265602
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:front,TV,0.3,front,1,703,728,0.9656593406593407,25,17,0.39288664825642267,0.7921905739745893
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:front,TV,0.3,front,1,703,728,0.9656593406593407,25,29,0.35313598112057676,0.7783366055704352
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:front,TV,0.3,front,1,703,728,0.9656593406593407,25,43,0.36239164696611503,0.7749991029336892
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:middle,TV,0.3,middle,1,703,728,0.9656593406593407,25,17,0.39664633776495,0.7839325559172001
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:middle,TV,0.3,middle,1,703,728,0.9656593406593407,25,29,0.3607987166497805,0.7728878280154626
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:middle,TV,0.3,middle,1,703,728,0.9656593406593407,25,43,0.3579950174761626,0.770924051496767
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:back,TV,0.3,back,1,703,728,0.9656593406593407,25,17,0.39606990657493074,0.7858100350587027
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:back,TV,0.3,back,1,703,728,0.9656593406593407,25,29,0.3810161853334957,0.7763740011471052
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:back,TV,0.3,back,1,703,728,0.9656593406593407,25,43,0.3671771143925728,0.7732657150361895
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:random,TV,0.3,random,3,703,728,0.9656593406593407,25,17,0.4056756071154333,0.7841285474484551
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:random,TV,0.3,random,3,703,728,0.9656593406593407,25,29,0.3641933736673388,0.7761703699942544
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:random,TV,0.3,random,3,703,728,0.9656593406593407,25,43,0.35771788616965927,0.7725095834513537
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:front,TV,0.5,front,1,703,728,0.9656593406593407,25,17,0.39952471189367794,0.79991302281045
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:front,TV,0.5,front,1,703,728,0.9656593406593407,25,29,0.36588876752059446,0.7845385412290272
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:front,TV,0.5,front,1,703,728,0.9656593406593407,25,43,0.35236813261460925,0.7802398159382302
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:middle,TV,0.5,middle,1,703,728,0.9656593406593407,25,17,0.38462085244403177,0.7861820201801742
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:middle,TV,0.5,middle,1,703,728,0.9656593406593407,25,29,0.36730000927213974,0.7758105847623793
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:middle,TV,0.5,middle,1,703,728,0.9656593406593407,25,43,0.3573093740640911,0.7715605640525489
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:back,TV,0.5,back,1,703,728,0.9656593406593407,25,17,0.38811247765965246,0.7929582060463433
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:back,TV,0.5,back,1,703,728,0.9656593406593407,25,29,0.3872058008007861,0.7790980805886927
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:back,TV,0.5,back,1,703,728,0.9656593406593407,25,43,0.37023708648260173,0.7778384777004729
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:random,TV,0.5,random,3,703,728,0.9656593406593407,25,17,0.3933009475796882,0.786476014738036
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:random,TV,0.5,random,3,703,728,0.9656593406593407,25,29,0.3820814936083771,0.7727177125224719
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:random,TV,0.5,random,3,703,728,0.9656593406593407,25,43,0.3652554806922259,0.7705901508563775
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:front,TV,0.7,front,1,694,728,0.9532967032967034,34,17,0.38330822571746664,0.7955754411129848
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:front,TV,0.7,front,1,694,728,0.9532967032967034,34,29,0.3780102207320552,0.784155179710469
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:front,TV,0.7,front,1,694,728,0.9532967032967034,34,43,0.35926571664443147,0.7818438881769287
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:middle,TV,0.7,middle,1,694,728,0.9532967032967034,34,17,0.39146023547635284,0.7902461396759584
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:middle,TV,0.7,middle,1,694,728,0.9532967032967034,34,29,0.3808608971825593,0.7743335261328177
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:middle,TV,0.7,middle,1,694,728,0.9532967032967034,34,43,0.3594266942035085,0.7747147404519997
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:back,TV,0.7,back,1,694,728,0.9532967032967034,34,17,0.39590680703678965,0.8093700316375771
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:back,TV,0.7,back,1,694,728,0.9532967032967034,34,29,0.37839314867354834,0.7889994902308879
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:back,TV,0.7,back,1,694,728,0.9532967032967034,34,43,0.3547868178726401,0.7919702361559158
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:random,TV,0.7,random,3,694,728,0.9532967032967034,34,17,0.39409903035306737,0.802393513601864
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:random,TV,0.7,random,3,694,728,0.9532967032967034,34,29,0.3742147105337949,0.7847963685359364
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:random,TV,0.7,random,3,694,728,0.9532967032967034,34,43,0.3533330722627135,0.786936991727372
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:front,AV,0.1,front,1,703,728,0.9656593406593407,25,17,0.3990446364492166,0.7853083069456082
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:front,AV,0.1,front,1,703,728,0.9656593406593407,25,29,0.3689055913665442,0.7728454907993072
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:front,AV,0.1,front,1,703,728,0.9656593406593407,25,43,0.3747963785057058,0.7699706820613745
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:middle,AV,0.1,middle,1,703,728,0.9656593406593407,25,17,0.4036353501572994,0.7824416308440549
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:middle,AV,0.1,middle,1,703,728,0.9656593406593407,25,29,0.36946210878823377,0.770674706770908
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:middle,AV,0.1,middle,1,703,728,0.9656593406593407,25,43,0.36886009528560826,0.7690961112973157
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:back,AV,0.1,back,1,703,728,0.9656593406593407,25,17,0.40948363941211924,0.7832256125260316
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:back,AV,0.1,back,1,703,728,0.9656593406593407,25,29,0.35751826290119904,0.7726995427488313
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:back,AV,0.1,back,1,703,728,0.9656593406593407,25,43,0.371172234013932,0.7684647711623936
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:random,AV,0.1,random,3,703,728,0.9656593406593407,25,17,0.4048047296705761,0.7849271746103174
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:random,AV,0.1,random,3,703,728,0.9656593406593407,25,29,0.367801177320678,0.7730525540974824
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:random,AV,0.1,random,3,703,728,0.9656593406593407,25,43,0.37523699663367266,0.76932764545434
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:front,AV,0.3,front,1,703,728,0.9656593406593407,25,17,0.39288664825642267,0.7921905739745893
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:front,AV,0.3,front,1,703,728,0.9656593406593407,25,29,0.35313598112057676,0.7783366055704352
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:front,AV,0.3,front,1,703,728,0.9656593406593407,25,43,0.36239164696611503,0.7749991029336892
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:middle,AV,0.3,middle,1,703,728,0.9656593406593407,25,17,0.39664633776495,0.7839325559172001
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:middle,AV,0.3,middle,1,703,728,0.9656593406593407,25,29,0.3607987166497805,0.7728878280154626
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:middle,AV,0.3,middle,1,703,728,0.9656593406593407,25,43,0.3579950174761626,0.770924051496767
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:back,AV,0.3,back,1,703,728,0.9656593406593407,25,17,0.39606990657493074,0.7858100350587027
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:back,AV,0.3,back,1,703,728,0.9656593406593407,25,29,0.3810161853334957,0.7763740011471052
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:back,AV,0.3,back,1,703,728,0.9656593406593407,25,43,0.3671771143925728,0.7732657150361895
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:random,AV,0.3,random,3,703,728,0.9656593406593407,25,17,0.40159987427427857,0.7860589221652599
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:random,AV,0.3,random,3,703,728,0.9656593406593407,25,29,0.36328360779571006,0.7751534980169653
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:random,AV,0.3,random,3,703,728,0.9656593406593407,25,43,0.3665421582453212,0.772829615072737
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:front,AV,0.5,front,1,703,728,0.9656593406593407,25,17,0.39952471189367794,0.79991302281045
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:front,AV,0.5,front,1,703,728,0.9656593406593407,25,29,0.36588876752059446,0.7845385412290272
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:front,AV,0.5,front,1,703,728,0.9656593406593407,25,43,0.35236813261460925,0.7802398159382302
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:middle,AV,0.5,middle,1,703,728,0.9656593406593407,25,17,0.38462085244403177,0.7861820201801742
B-V-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:middle,AV,0.5,middle,1,703,728,0.9656593406593407,25,29,0.36730000927213974,0.7758105847623793
